DATAFLOW,LAST UPDATE,freq,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Romania,2019,0.67,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Romania,2020,0.34,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Romania,2021,0.32,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Romania,2022,0.32,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Serbia,2013,0.22,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Serbia,2014,0.22,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Serbia,2015,0.20,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Serbia,2017,0.18,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Serbia,2022,0.16,dp,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Sweden,2012,0.59,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Sweden,2013,0.55,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Sweden,2014,0.53,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Sweden,2015,0.51,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Sweden,2016,0.70,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Sweden,2017,0.69,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Sweden,2018,0.73,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Sweden,2019,0.71,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Sweden,2020,0.72,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Sweden,2021,0.69,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Sweden,2022,0.66,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovenia,2012,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovenia,2013,0.45,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovenia,2014,0.43,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovenia,2015,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovenia,2016,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovenia,2017,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovenia,2018,0.33,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovenia,2019,0.32,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovenia,2020,0.33,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovenia,2021,0.32,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovenia,2022,0.32,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovakia,2013,0.23,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovakia,2014,0.22,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovakia,2015,0.27,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovakia,2016,0.25,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovakia,2017,0.25,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovakia,2018,0.25,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovakia,2019,0.26,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary education - general,Slovakia,2020,0.29,,
