DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Luxembourg,2020,1.54,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Luxembourg,2021,5.56,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Luxembourg,2022,2.19,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Luxembourg,2023,1.90,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Latvia,2015,1.84,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Latvia,2016,1.41,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Latvia,2017,1.27,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Latvia,2018,1.53,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Latvia,2019,1.63,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Latvia,2020,0.98,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Latvia,2021,0.96,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Latvia,2022,0.76,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Latvia,2023,2.14,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Montenegro,2015,7.98,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Montenegro,2016,3.18,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Montenegro,2017,4.61,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Montenegro,2018,2.77,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Montenegro,2019,2.39,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Montenegro,2020,3.36,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Montenegro,2021,1.99,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Montenegro,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,North Macedonia,2015,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,North Macedonia,2016,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,North Macedonia,2017,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,North Macedonia,2018,13.67,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,North Macedonia,2019,14.86,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,North Macedonia,2020,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,North Macedonia,2021,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,North Macedonia,2022,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,North Macedonia,2023,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Malta,2015,1.40,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Malta,2016,3.01,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Malta,2017,2.42,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Malta,2018,3.21,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Malta,2019,1.74,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Malta,2020,0.54,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Malta,2021,1.58,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Malta,2022,1.34,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Malta,2023,1.78,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Netherlands,2015,0.18,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Netherlands,2016,0.22,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Netherlands,2017,0.25,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Netherlands,2018,0.18,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Netherlands,2019,0.23,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Netherlands,2020,0.20,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Netherlands,2021,0.23,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Netherlands,2022,0.28,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Netherlands,2023,0.48,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Norway,2015,0.58,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Norway,2016,0.12,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Norway,2017,0.57,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Norway,2018,0.79,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Norway,2019,0.47,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Norway,2020,0.61,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Norway,2021,0.65,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Norway,2022,0.64,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Norway,2023,1.10,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Poland,2015,4.39,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Poland,2016,4.59,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Poland,2017,4.79,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Poland,2018,4.98,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Poland,2019,5.94,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Poland,2020,4.61,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Poland,2021,0.00,p,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Poland,2022,0.00,p,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Poland,2023,0.00,p,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Portugal,2015,1.23,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Portugal,2016,0.05,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Portugal,2017,0.18,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Portugal,2018,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Portugal,2019,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Portugal,2020,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Portugal,2021,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Portugal,2022,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Portugal,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Romania,2015,10.28,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Romania,2016,9.76,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Romania,2017,10.94,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Romania,2018,10.84,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Romania,2019,10.95,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Romania,2020,11.23,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Romania,2021,13.46,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Romania,2022,15.07,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Romania,2023,16.37,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Serbia,2015,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Serbia,2016,2.90,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Serbia,2017,3.83,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Serbia,2018,2.83,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Serbia,2019,2.74,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Serbia,2020,3.14,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Serbia,2021,1.92,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Serbia,2022,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Serbia,2023,5.49,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Sweden,2015,0.98,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Sweden,2016,0.57,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Sweden,2017,0.33,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Sweden,2018,0.72,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Sweden,2019,0.76,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Sweden,2020,0.75,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Sweden,2021,0.33,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Sweden,2022,0.76,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Sweden,2023,0.38,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovenia,2015,3.18,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovenia,2016,2.26,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovenia,2017,1.66,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovenia,2018,1.39,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovenia,2019,0.97,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovenia,2020,1.07,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovenia,2021,1.45,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovenia,2022,0.92,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovenia,2023,1.33,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovakia,2015,3.54,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovakia,2016,3.46,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovakia,2017,4.07,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovakia,2018,3.86,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovakia,2019,4.96,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovakia,2020,4.34,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovakia,2021,3.91,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovakia,2022,3.20,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Slovakia,2023,2.15,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Türkiye,2015,6.61,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Türkiye,2016,9.35,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Türkiye,2017,4.61,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Türkiye,2018,4.50,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Türkiye,2019,4.22,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Türkiye,2020,2.80,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Türkiye,2021,2.84,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Türkiye,2022,2.45,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,Türkiye,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,United Kingdom,2015,1.20,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,United Kingdom,2016,0.47,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,United Kingdom,2017,0.92,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,United Kingdom,2018,1.30,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Females,Percentage,United Kingdom,2019,1.46,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Albania,2021,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Albania,2022,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Albania,2023,6.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Austria,2015,1.60,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Austria,2016,3.11,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Austria,2017,1.40,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Austria,2018,1.38,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Austria,2019,1.19,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Austria,2020,1.17,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Austria,2021,1.13,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Austria,2022,1.44,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Austria,2023,1.77,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Belgium,2015,1.29,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Belgium,2016,1.31,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Belgium,2017,0.67,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Belgium,2018,0.59,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Belgium,2019,0.81,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Belgium,2020,0.74,bd,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Belgium,2021,0.84,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Belgium,2022,1.10,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Belgium,2023,1.33,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Bulgaria,2015,2.08,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Bulgaria,2016,1.76,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Bulgaria,2017,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Bulgaria,2018,6.47,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Bulgaria,2019,2.72,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Bulgaria,2020,2.80,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Bulgaria,2021,2.88,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Bulgaria,2022,6.43,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Bulgaria,2023,6.82,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Switzerland,2015,0.30,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Switzerland,2016,0.28,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Switzerland,2017,0.17,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Switzerland,2018,0.32,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Switzerland,2019,0.22,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Switzerland,2020,0.33,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Switzerland,2021,0.25,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Switzerland,2022,0.25,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Switzerland,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Cyprus,2015,2.22,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Cyprus,2016,3.34,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Cyprus,2017,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Cyprus,2018,2.56,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Cyprus,2019,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Cyprus,2020,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Cyprus,2021,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Cyprus,2022,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Cyprus,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Czechia,2015,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Czechia,2016,0.65,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Czechia,2017,0.38,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Czechia,2018,0.32,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Czechia,2019,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Czechia,2020,0.07,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Czechia,2021,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Czechia,2022,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Czechia,2023,0.43,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Germany,2015,1.31,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Germany,2016,2.69,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Germany,2017,1.86,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Germany,2018,1.74,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Germany,2019,1.62,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Germany,2020,1.86,bd,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Germany,2021,1.77,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Germany,2022,2.07,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Germany,2023,1.16,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Denmark,2015,0.84,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Denmark,2016,0.86,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Denmark,2017,0.74,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Denmark,2018,0.59,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Denmark,2019,0.51,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Males,Percentage,Denmark,2020,0.42,,
